X1,X2
1.6536093788717194,1.5888790423801775
1.7491888821821804,1.4314355615120593
0.17850335308775445,2.5369267717064607
2.35760071385986,1.7521311648671942
0.34872985094313935,0.7155492580804652
0.19696178756028954,1.273374853488905
2.1493457434720358,1.8639878561129046
0.14425595021914428,1.2992088622978366
2.9107132770898945,2.0388179985796615
2.3419228934575202,1.6831855914461007
0.5489933142217446,2.398611364925774
1.2009396536142818,1.5561084854771359
3.139644662722718,2.07869707708435
1.3794488148045403,1.7458675208166101
1.509671162221518,1.2036800150469193
2.302112242837934,1.8145215585950056
0.3153533507778191,0.7296630788767333
1.4127478629077035,1.34778649039607
1.5361129769232853,1.8902524671270593
0.6228333400086851,1.151501542009461
0.7075079888515798,0.8979967202290506
0.32487634932304854,0.7234400538071328
0.37068542315149466,0.783690399277121
1.8235962319898256,1.4091427615494991
1.5073290105488557,1.5060887536805823
0.5091143679807627,2.3696799304788367
0.8172033632290705,2.2524369002346303
2.3817115067339865,1.738193147300892
1.487597897123595,1.4817378737425075
1.7296126248515546,1.6828142777545976
3.016456797855085,2.21309607501307
2.4112278257988646,1.8814914453584048
0.41199110266060324,2.526148115457218
1.4744723066212608,1.4320157926009087
0.6646341167923829,1.0146635934376809
3.015364378212051,1.7434015551622861
0.40998690570415125,1.1245699864694998
0.427806766836184,1.2318659606728497
1.5770400159854574,1.4200948740507133
0.15932351212896906,0.9888904602206763
1.683155054328803,1.5873146555202924
1.4722068511683437,1.4805268950399861
1.7206755491240413,1.46860144842722
2.9809408935226096,2.055804305154068
0.5957959651492784,1.0667324210573896
0.3018927349738623,2.3867404540794457
2.8697163992771104,1.9032228331891357
0.6421919936406983,1.088852662297208
3.263478813126865,2.03951992093848
0.644334412808647,0.7741896457565541
0.7955788089483032,2.3963459563452707
0.4845796581171792,2.568230394963329
3.118130966138462,2.2217407161165816
2.9820528611425545,2.2880234430898945
0.6494587210246524,2.622074053086693
2.2543602446372453,1.9195051040430753
2.290373009033661,1.7475804393609085
2.962625671167728,1.912053788345165
3.0487601427542397,1.8871842738526543
3.0332904416426114,2.09849025280163
2.9356729897565237,2.415349596712168
1.4034722654429785,1.6391760192121856
1.289609209230046,1.762436511478041
0.624823963410431,2.625669101852856
0.4696429809928833,2.6176634412969153
0.5049020348517885,2.59959965824909
0.5733196492193696,0.8120240427345289
0.5722791211016828,2.807607313293194
3.0447828268129324,2.2728280859947687
1.5928731391507798,1.808624320456755
2.9646105545011903,1.8403405510923092
3.199253363889428,1.9012486833677376
2.3453136633913245,1.7787124165201824
2.3208214423256557,1.77332161312635
0.4314570966946461,2.3395445461556763
3.3101000985628155,1.8003291918522417
0.3569392581480063,2.635919549786935
0.5512059468627751,1.1965381967891027
2.239269785599577,1.7947716925810278
2.262637957954641,1.9438928999058285
3.369327399209533,1.7859830467347695
0.539616952153571,0.9711279176152116
0.7285645629030041,2.6503866065373547
2.9699888825934946,2.0251152906943086
2.966576383936629,2.0293427372866644
2.3585786324939346,1.7597983153470895
0.2103831317005352,2.2185072451246888
0.37503628446086423,1.0052182100421667
0.5723272050095268,2.3709760490789753
3.215736166686259,1.9922983060998585
0.1661189437757256,1.108672038475987
2.236255148537231,1.845287454720294
0.287539257254779,2.5947184861270363
2.6886836202680495,1.9143769678068174
0.6476933159990821,2.534273656237994
2.799675998021017,1.943779941422809
0.5742291746742618,0.8792029626568358
0.16150707405703613,1.3059100638921228
1.5288073674735048,1.4536325303696247
0.7882546578132231,2.212827569764112
0.5056636752260922,1.0059512278991491
0.47709203094947644,2.747563262394692
3.0880028900106664,1.8995891551294777
2.355605680906605,1.772323891412916
2.379699454656111,1.7477131937701118
2.072696753179312,1.8761921500713992
1.4686465114070961,1.372421931868605
0.4859668577082706,0.6678078132968017
0.5143132474438785,0.9044685106469766
0.36005489840148286,1.0427959821468444
1.2867283999887233,1.725200047793323
3.019224155388197,1.9075449422589914
1.6778556231994495,1.60784299659976
0.5887638856292456,2.6549268106858674
2.5144343347017033,1.5997029671604848
2.233986720443336,1.8171340076450466
3.204514086401928,2.4879504812678546
1.3206175406947223,1.566690400233021
